"","DATE","PN","CN","COVID"
"1320",20200203,-0.509349465370178,12927,15
"1321",20200204,-0.509349465370178,12659,0
"1322",20200205,-0.509349465370178,12821,18
"1323",20200206,-0.509349465370178,13103,23
"1324",20200207,-0.509349465370178,14456,24
"1325",20200208,-0.509349465370178,19759,24
"1326",20200209,-0.509349465370178,15474,27
"1327",20200210,-0.509349465370178,14596,27
"1328",20200211,-0.509349465370178,14085,28
"1329",20200212,-0.509349465370178,13586,28
"1330",20200213,-0.509349465370178,16713,28
"1331",20200214,-0.509349465370178,18494,28
"1332",20200215,-0.509349465370178,23292,28
"1333",20200216,-0.509349465370178,16619,29
"1334",20200217,-0.509349465370178,13916,30
"1335",20200218,-0.509349465370178,13297,31
"1336",20200219,-0.509349465370178,13375,51
"1337",20200220,-0.509349465370178,12576,104
"1338",20200221,-0.509349465370178,12676,204
"1339",20200222,-0.509349465370178,13811,433
"1340",20200223,-0.509349465370178,10721,602
"1341",20200224,-0.509349465370178,9549,833
"1342",20200225,-0.509349465370178,7407,893
"1343",20200226,-0.509349465370178,8396,1261
"1344",20200227,-0.509349465370178,8313,1766
"1345",20200228,-0.509349465370178,8191,2337
"1346",20200301,-0.457763263157436,8769,3736
"1347",20200302,-0.457763263157439,9716,4212
"1348",20200303,-0.457763263157436,8883,4812
"1349",20200304,-0.457763263157438,8572,5328
"1350",20200305,-0.457763263157438,9800,5766
"1351",20200306,-0.457763263157441,10972,6284
"1352",20200307,-0.457763263157442,13148,6767
"1353",20200308,-0.457763263157438,10438,7134
"1354",20200309,-0.45776326315744,10662,7382
"1355",20200310,-0.457763263157437,8494,7513
"1356",20200311,-0.457763263157441,11299,7755
"1357",20200312,-0.457763263157441,10590,7869
"1358",20200313,-0.457763263157441,11909,7979
"1359",20200314,-0.457763263157443,15195,8086
"1360",20200315,-0.457763263157439,10562,8162
"1361",20200316,-0.457763263157441,10461,8236
"1362",20200317,-0.45776326315744,9733,8320
"1363",20200318,-0.457763263157441,11390,8413
"1364",20200319,-0.45776326315744,9558,8565
"1365",20200320,-0.457763263157442,12656,8652
"1366",20200321,-0.457763263157443,15351,8799
"1367",20200322,-0.45776326315744,11054,8897
"1368",20200323,-0.457763263157441,10698,8961
"1369",20200324,-0.457763263157439,10042,9037
"1370",20200325,-0.457763263157442,12517,9137
"1371",20200326,-0.457763263157441,11768,9241
"1372",20200327,-0.457763263157442,13241,9332
"1373",20200328,-0.457763263157443,16376,9478
"1374",20200329,-0.457763263157439,10814,9583
"1375",20200330,-0.457763263157441,10854,9661
"1376",20200331,-0.45776326315744,10393,9786
"1377",20200401,-0.416164083613295,11280,9887
"1378",20200402,-0.416164083613295,11930,9976
"1379",20200403,-0.416164083613295,12439,10062
"1380",20200404,-0.416164083613295,15828,10156
"1381",20200405,-0.416164083613295,10992,10237
"1382",20200406,-0.416164083613295,11166,10284
"1383",20200407,-0.416164083613295,10583,10331
"1384",20200408,-0.416164083613295,11182,10384
"1385",20200409,-0.416164083613295,11413,10423
"1386",20200410,-0.416164083613295,12544,10450
"1387",20200411,-0.416164083613295,16692,10480
"1388",20200412,-0.416164083613295,11385,10512
"1389",20200413,-0.416164083613295,11189,10537
"1390",20200414,-0.416164083613295,11232,10564
"1391",20200415,-0.416164083613295,14083,10591
"1392",20200416,-0.416164083613295,12181,10613
"1393",20200417,-0.416164083613295,11829,10635
"1394",20200418,-0.416164083613295,17386,10653
"1395",20200419,-0.416164083613294,10614,10661
"1396",20200420,-0.416164083613295,11278,10674
"1397",20200421,-0.416164083613295,10530,10683
"1398",20200422,-0.416164083613295,11308,10694
"1399",20200423,-0.416164083613295,12309,10702
"1400",20200424,-0.416164083613295,14790,10708
"1401",20200425,-0.416164083613295,18704,10718
"1402",20200426,-0.416164083613295,13285,10728
"1403",20200427,-0.416164083613295,12782,10738
"1404",20200428,-0.416164083613295,12775,10752
"1405",20200429,-0.416164083613295,13743,10761
"1406",20200430,-0.416164083613295,15281,10765
"1407",20200501,-0.0652877211570751,17557,10774
"1408",20200502,-0.065287721157075,16228,10780
"1409",20200503,-0.0652877211570747,12527,10793
"1410",20200504,-0.065287721157075,15205,10801
"1411",20200505,-0.0652877211570748,13107,10804
"1412",20200506,-0.0652877211570749,13689,10806
"1413",20200507,-0.0652877211570749,13972,10810
"1414",20200508,-0.0652877211570749,13988,10822
"1415",20200509,-0.065287721157075,15136,10840
"1416",20200510,-0.0652877211570748,13614,10874
"1417",20200511,-0.0652877211570748,11723,10909
"1418",20200512,-0.0652877211570747,10881,10936
"1419",20200513,-0.065287721157075,14240,10962
"1420",20200514,-0.0652877211570749,14072,10991
"1421",20200515,-0.065287721157075,14709,11018
"1422",20200516,-0.0652877211570752,24732,11037
"1423",20200517,-0.065287721157075,17783,11050
"1424",20200518,-0.0652877211570749,13357,11065
"1425",20200519,-0.065287721157075,15179,11078
"1426",20200520,-0.0652877211570751,16841,11110
"1427",20200521,-0.0652877211570751,16438,11122
"1428",20200522,-0.0652877211570751,17397,11142
"1429",20200523,-0.0652877211570752,23683,11165
"1430",20200524,-0.0652877211570749,16779,11190
"1431",20200525,-0.065287721157075,15138,11206
"1432",20200526,-0.0652877211570749,14516,11225
"1433",20200527,-0.065287721157075,15652,11265
"1434",20200528,-0.065287721157075,15151,11344
"1435",20200529,-0.0652877211570751,16487,11402
"1436",20200530,-0.0652877211570752,22598,11441
"1437",20200531,-0.0652877211570749,16562,11468
